"kepid","kepoi_name","kepler_name","ra","ra_err","ra_str","dec","dec_err","dec_str","koi_gmag","koi_gmag_err","koi_rmag","koi_rmag_err","koi_imag","koi_imag_err","koi_zmag","koi_zmag_err","koi_jmag","koi_jmag_err","koi_hmag","koi_hmag_err","koi_kmag","koi_kmag_err","koi_kepmag","koi_kepmag_err","koi_delivname","koi_vet_stat","koi_quarters","koi_disposition","koi_pdisposition","koi_count","koi_num_transits","koi_max_sngle_ev","koi_max_mult_ev","koi_bin_oedp_sig","koi_limbdark_mod","koi_ldm_coeff4","koi_ldm_coeff3","koi_ldm_coeff2","koi_ldm_coeff1","koi_trans_mod","koi_model_snr","koi_model_dof","koi_model_chisq","koi_time0bk","koi_time0bk_err1","koi_time0bk_err2","koi_eccen","koi_eccen_err1","koi_eccen_err2","koi_longp","koi_longp_err1","koi_longp_err2","koi_prad","koi_prad_err1","koi_prad_err2","koi_sma","koi_sma_err1","koi_sma_err2","koi_impact","koi_impact_err1","koi_impact_err2","koi_duration","koi_duration_err1","koi_duration_err2","koi_ingress","koi_ingress_err1","koi_ingress_err2","koi_depth","koi_depth_err1","koi_depth_err2","koi_period","koi_period_err1","koi_period_err2","koi_ror","koi_ror_err1","koi_ror_err2","koi_dor","koi_dor_err1","koi_dor_err2","koi_incl","koi_incl_err1","koi_incl_err2","koi_teq","koi_teq_err1","koi_teq_err2","koi_steff","koi_steff_err1","koi_steff_err2","koi_slogg","koi_slogg_err1","koi_slogg_err2","koi_smet","koi_smet_err1","koi_smet_err2","koi_srad","koi_srad_err1","koi_srad_err2","koi_smass","koi_smass_err1","koi_smass_err2","koi_sage","koi_sage_err1","koi_sage_err2","koi_sparprov","koi_fwm_stat_sig","koi_fwm_sra","koi_fwm_sra_err","koi_fwm_sdec","koi_fwm_sdec_err","koi_fwm_srao","koi_fwm_srao_err","koi_fwm_sdeco","koi_fwm_sdeco_err","koi_fwm_prao","koi_fwm_prao_err","koi_fwm_pdeco","koi_fwm_pdeco_err","koi_dicco_mra","koi_dicco_mra_err","koi_dicco_mdec","koi_dicco_mdec_err","koi_dicco_msky","koi_dicco_msky_err","koi_dikco_mra","koi_dikco_mra_err","koi_dikco_mdec","koi_dikco_mdec_err","koi_dikco_msky","koi_dikco_msky_err","koi_comment","koi_vet_date","koi_tce_plnt_num","koi_tce_delivname","koi_datalink_dvs","koi_disp_prov","koi_parm_prov","koi_time0","koi_time0_err1","koi_time0_err2","koi_datalink_dvr","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_insol","koi_insol_err1","koi_insol_err2","koi_srho","koi_srho_err1","koi_srho_err2","koi_fittype","koi_score"
10487119,"K01635.01",NA,297.66129,0,"19h50m38.71s",47.62394,0,"+47d37m26.2s",16.323,NA,15.654,NA,15.498,NA,15.41,NA,14.417,0.03,14.134,0.035,14.023,0.058,15.746,NA,"q1_q17_dr25_koi","Done","01100100010001000000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,131,299.13385,2088.401,0,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2555,0.4191,"Mandel and Agol (2002 ApJ 580 171)",658.3,NA,NA,131.769948,0.000129,-0.000129,0,NA,NA,NA,NA,NA,49.25,13.79,-4.6,0.0449,NA,NA,1.04,0.04,-0.038,4.48335,0.00772,-0.00772,NA,NA,NA,80917,152,-152,3.374684854,6.16e-07,-6.16e-07,0.478261,0.031095,-0.030578,6.161,0.11,-0.11,80.28,NA,NA,1163,NA,NA,5754,180,-220,4.514,0.036,-0.192,0.21,0.15,-0.3,0.943,0.264,-0.088,1.061,0.097,-0.134,NA,NA,NA,"q1_q17_dr25_stellar",0,19.84408932,1.6e-07,47.623955,1.7e-06,0.1682,0.0059,0.0539,0.0061,-0.004,0.019,0.007,0.029,0.02,0.067,-0.044,0.067,0.049,0.067,0.184,0.076,-0.007,0.078,0.184,0.076,"DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED",2017-08-31,1,"q1_q17_dr25_tce","010/010487/010487119/dv/kplr010487119-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454964.77,0.000129,-0.000129,"010/010487/010487119/dv/kplr010487119-20160209194854_dvr.pdf",0,1,0,0,432.73,369.17,-128.36,0.38849,0.00696,-0.00709,"LS+MCMC",0
10621666,"K01636.01",NA,299.06693,0,"19h56m16.06s",47.895191,0,"+47d53m42.7s",15.081,NA,14.569,NA,14.391,NA,14.344,NA,13.459,0.034,13.135,0.04,13.069,0.036,14.598,NA,"q1_q17_dr25_koi","Done","11111101110111011000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,411,3.8700373,19.388746,0.8425,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2979,0.3238,"Mandel and Agol (2002 ApJ 580 171)",24.8,NA,NA,136.66312,0.00397,-0.00397,0,NA,NA,NA,NA,NA,1.12,0.29,-0.1,0.036,NA,NA,0.369,0.106,-0.369,3.304,0.142,-0.142,NA,NA,NA,180.2,8.4,-8.4,2.61841046,1.326e-05,-1.326e-05,0.012462,0.000361,-0.00047,5.75,2,-2,86.32,NA,NA,1245,NA,NA,5912,159,-177,4.566,0.035,-0.184,-0.42,0.3,-0.3,0.82,0.218,-0.073,0.908,0.096,-0.106,NA,NA,NA,"q1_q17_dr25_stellar",0.022,19.937797,1.7e-05,47.89556,0.00018,0.1,0.62,1.33,0.65,2e-05,1e-04,-0.00016,0.00011,-0.12,0.44,4.63,0.67,4.63,0.67,-0.12,0.44,4.87,0.67,4.88,0.67,"MOD_SEC_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","010/010621/010621666/dv/kplr010621666-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454969.663,0.00397,-0.00397,"010/010621/010621666/dv/kplr010621666-20160209194854_dvr.pdf",0,1,1,1,567.24,443.5,-150.39,0.5233,0.1845,-0.14678,"LS+MCMC",0
10686864,"K01637.01","Kepler-917 b",299.05127,0,"19h56m12.30s",47.94928,0,"+47d56m57.4s",16.209,NA,15.755,NA,15.566,NA,NA,NA,14.553,0.035,14.077,0.044,14.005,0.051,15.759,NA,"q1_q17_dr25_koi","Done","11111101110111011000000000000000","CONFIRMED","CANDIDATE",1,362,3.9476871,19.680035,0.988,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.153,0.5684,"Mandel and Agol (2002 ApJ 580 171)",22.4,NA,NA,133.39136,0.00297,-0.00297,0,NA,NA,NA,NA,NA,1.7,0.22,-0.13,0.0378,NA,NA,0.379,0.066,-0.379,2.2369,0.0894,-0.0894,NA,NA,NA,530.7,27.7,-27.7,2.97041801,1.069e-05,-1.069e-05,0.020967,0.000535,-0.001087,9.64,3.1,-3.1,87.75,NA,NA,991,NA,NA,5068,179,-179,4.608,0.028,-0.077,-0.02,0.25,-0.3,0.743,0.096,-0.059,0.833,0.059,-0.088,NA,NA,NA,"q1_q17_dr25_stellar",0.283,19.936754,1.5e-05,47.94917,0.00018,0.08,0.55,-0.41,0.66,5e-05,0.00028,0.00026,0.00034,-0.13,0.23,0.14,0.18,0.19,0.21,-0.16,0.22,0.19,0.19,0.25,0.2,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","010/010686/010686864/dv/kplr010686864-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454966.391,0.00297,-0.00297,"010/010686/010686864/dv/kplr010686864-20160209194854_dvr.pdf",0,0,0,0,228.11,106.08,-60.69,1.92074,0.61623,-0.49482,"LS+MCMC",1
10747439,"K01638.01",NA,297.46457,0,"19h49m51.50s",48.088001,0,"+48d05m16.8s",14.892,NA,14.398,NA,14.267,NA,14.203,NA,13.335,0.025,13.02,0.027,13.016,0.033,14.455,NA,"q1_q17_dr25_koi","Done","11111101110111011000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,229,16.394228,108.224045,0.6493,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2889,0.3511,"Mandel and Agol (2002 ApJ 580 171)",83.5,NA,NA,134.889552,0.00075,-0.00075,0,NA,NA,NA,NA,NA,8.85,2.74,-0.91,0.055,NA,NA,1.022,5.936,-0.056,2.6391,0.0425,-0.0425,NA,NA,NA,1455.2,21.2,-21.2,4.593594819,4.403e-06,-4.403e-06,0.083644,5.920531,-0.035881,4.9,2.4,-2.4,77.95,NA,NA,1125,NA,NA,6075,180,-180,4.486,0.052,-0.208,-0.12,0.3,-0.3,0.969,0.3,-0.1,1.048,0.142,-0.142,NA,NA,NA,"q1_q17_dr25_stellar",0,19.8311813,4.1e-06,48.091915,4.8e-05,7.55,0.15,14.09,0.17,-0.01021,0.00022,-0.01945,0.00027,3.2,0.1,4.462,0.07,5.492,0.09,3.319,0.068,4.562,0.067,5.641,0.067,"CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","010/010747/010747439/dv/kplr010747439-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454967.89,0.00075,-0.00075,"010/010747/010747439/dv/kplr010747439-20160209194854_dvr.pdf",0,0,1,1,378.37,350.94,-108.56,0.10521,1.28739,-0.03584,"LS+MCMC",0
6185331,"K01727.01","Kepler-943 b",284.27396,0,"18h57m05.75s",41.535019,0,"+41d32m06.1s",16.156,NA,15.6,NA,15.418,NA,15.346,NA,14.467,0.029,14.099,0.039,13.97,0.053,15.64,NA,"q1_q17_dr25_koi","Done","11110111011101110000000000000000","CONFIRMED","CANDIDATE",1,21,25.894827,88.690445,0.9022,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2787,0.3728,"Mandel and Agol (2002 ApJ 580 171)",109.8,NA,NA,159.98658,0.0018,-0.0018,0,NA,NA,NA,NA,NA,5.12,1.24,-0.41,0.2559,NA,NA,0.655,0.065,-0.225,10.065,0.184,-0.184,NA,NA,NA,3529.2,37.8,-37.8,49.7700907,0.0001068,-0.0001068,0.057313,0.000217,-0.002913,31.4,10.3,-10.3,88.8,NA,NA,455,NA,NA,5774,155,-172,4.567,0.04,-0.16,-0.3,0.3,-0.3,0.818,0.199,-0.066,0.907,0.09,-0.11,NA,NA,NA,"q1_q17_dr25_stellar",0.634,18.9515931,3.7e-06,41.535028,4.2e-05,-0.2,0.15,0.03,0.15,0.00028,0.00064,-0.00018,0.00072,0.03,0.12,-0.08,0.16,0.09,0.13,-0.05,0.13,-0.11,0.16,0.12,0.18,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","006/006185/006185331/dv/kplr006185331-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454992.987,0.0018,-0.0018,"006/006185/006185331/dv/kplr006185331-20160209194854_dvr.pdf",0,0,0,0,10.16,7.31,-2.55,0.2356,0.15524,-0.06424,"LS+MCMC",0.998
11820830,"K01728.01",NA,295.21661,0,"19h40m51.99s",50.084332,0,"+50d05m03.6s",12.235,NA,12.037,NA,12.043,NA,12.122,NA,11.315,0.021,11.185,0.017,11.14,0.018,12.087,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,109,88.845825,592.3904,0.2371,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.3376,0.2353,"Mandel and Agol (2002 ApJ 580 171)",69.9,NA,NA,138.73144,0.00163,-0.00163,0,NA,NA,NA,NA,NA,70.11,24.86,-10.64,0.122,NA,NA,1.278,6.742,-0.072,4.4157,0.0893,-0.0893,NA,NA,NA,11449,196,-196,12.7319385,2.414e-05,-2.414e-05,0.409477,7.1313,-0.066311,13.17,6.6,-6.6,84.43,NA,NA,1145,NA,NA,7238,201,-277,4.221,0.09,-0.21,0,0.2,-0.35,1.568,0.556,-0.238,1.491,0.221,-0.199,NA,NA,NA,"q1_q17_dr25_stellar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0.067,0.098,0.068,0.108,0.068,-0.01,0.067,0.089,0.068,0.089,0.068,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","011/011820/011820830/dv/kplr011820830-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454971.731,0.00163,-0.00163,"011/011820/011820830/dv/kplr011820830-20160209194854_dvr.pdf",0,0,0,0,405.75,424.97,-156.02,0.26674,2.92281,-0.02534,"LS+MCMC",0.994
6849046,"K00201.01","Kepler-491 b",287.13058,0,"19h08m31.34s",42.350151,0,"+42d21m00.5s",14.546,NA,13.935,NA,13.785,NA,13.727,NA,12.746,0.021,12.426,0.02,12.354,0.019,14.014,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","CANDIDATE",1,313,116.94335,1401.7281,0.8434,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2111,0.4955,"Mandel and Agol (2002 ApJ 580 171)",1457.8,NA,NA,137.5606891,5.22e-05,-5.22e-05,0,NA,NA,NA,NA,NA,9,1.42,-0.77,0.0516,NA,NA,0.074,0.08,-0.051,2.82038,0.00192,-0.00192,NA,NA,NA,7563,6,-6,4.225384543,2.69e-07,-2.69e-07,0.078185,0.000381,-4.7e-05,12.3266,0.086,-0.086,89.66,NA,NA,1111,NA,NA,5574,100,-111,4.403,0.08,-0.12,0.42,0.05,-0.15,1.054,0.167,-0.09,1.025,0.057,-0.057,NA,NA,NA,"q1_q17_dr25_stellar",NA,19.142039,2.2e-07,42.3501717,2.6e-06,0.0398,0.0087,0.0782,0.0093,0.00019,0.00014,NA,NA,-0.006,0.067,-0.001,0.067,0.006,0.067,-0.018,0.068,0.061,0.067,0.064,0.067,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","006/006849/006849046/dv/kplr006849046-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454970.561,5.22e-05,-5.22e-05,"006/006849/006849046/dv/kplr006849046-20160209194854_dvr.pdf",0,0,0,0,360.46,158.93,-82.24,1.98451,0.01385,-0.09233,"LS+MCMC",0.998
6603756,"K01729.01",NA,291.09161,0,"19h24m21.99s",42.058479,0,"+42d03m30.5s",16.086,NA,15.347,NA,15.141,NA,14.99,NA,13.877,0.027,13.452,0.031,13.436,0.034,15.424,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,258,111.26321,985.01385,0.6179,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2043,0.4966,"Mandel and Agol (2002 ApJ 580 171)",153,NA,NA,135.885314,0.000969,-0.000969,0,NA,NA,NA,NA,NA,16,2.56,-2.11,0.0545,NA,NA,0.272,0.11,-0.155,6.2598,0.0678,-0.0678,NA,NA,NA,35221,275,-275,5.204286663,6.136e-06,-6.136e-06,0.170338,0.000802,-0.002258,7.264,0.882,-0.882,87.85,NA,NA,934,NA,NA,5332,167,-167,4.471,0.108,-0.12,-0.12,0.3,-0.3,0.86,0.138,-0.113,0.798,0.113,-0.061,NA,NA,NA,"q1_q17_dr25_stellar",0,19.406107099,1e-07,42.0584925,1.4e-06,-0.0361,0.004,0.0451,0.0049,0.0012,0.0036,-0.0046,0.0048,0.042,0.067,0.073,0.067,0.084,0.067,0.058,0.069,-0.004,0.067,0.058,0.069,"MOD_SEC_DV---MOD_SEC_ALT---PLANET_OCCULT_ALT---HAS_SEC_TCE",2017-08-31,1,"q1_q17_dr25_tce","006/006603/006603756/dv/kplr006603756-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454968.885,0.000969,-0.000969,"006/006603/006603756/dv/kplr006603756-20160209194854_dvr.pdf",0,1,0,0,180.12,94.3,-60.46,0.26775,0.03251,-0.01357,"LS+MCMC",0.921
8460600,"K01730.01",NA,300.77478,0,"20h03m05.95s",44.487751,0,"+44d29m15.9s",15.637,NA,14.888,NA,14.631,NA,14.479,NA,13.441,0.024,12.961,0.018,12.86,0.023,14.933,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,212,370.60852,3249.144,0,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1908,0.5172,"Mandel and Agol (2002 ApJ 580 171)",1343.2,NA,NA,134.2069907,7.11e-05,-7.11e-05,0,NA,NA,NA,NA,NA,18.9,1.99,-1.82,0.0587,NA,NA,0.223,0.069,-0.016,3.88771,0.00403,-0.00403,NA,NA,NA,75141.7,69.9,-69.9,6.352090869,5.46e-07,-5.46e-07,0.249791,0.001142,-8.4e-05,15.367,0.149,-0.149,89.17,NA,NA,772,NA,NA,5089,154,-138,4.58,0.072,-0.048,-0.52,0.3,-0.3,0.693,0.073,-0.067,0.666,0.087,-0.037,NA,NA,NA,"q1_q17_dr25_stellar",0,20.051694151,6.5e-08,44.48780497,8.5e-07,1.6238,0.0025,0.1979,0.003,0.0471,0.0077,0.058,0.011,-0.29,0.4,-0.82,0.23,0.87,0.34,0.067,0.068,-0.108,0.069,0.127,0.069,"MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS",2017-08-31,1,"q1_q17_dr25_tce","008/008460/008460600/dv/kplr008460600-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454967.207,7.11e-05,-7.11e-05,"008/008460/008460600/dv/kplr008460600-20160209194854_dvr.pdf",0,1,0,0,83.66,31.5,-22.5,1.70137,0.01646,-0.11304,"LS+MCMC",0
8266276,"K01731.01",NA,301.4693,0,"20h05m52.63s",44.159649,0,"+44d09m34.7s",16.696,NA,15.672,NA,15.302,NA,15.126,NA,14.024,0.027,13.488,0.032,13.362,0.037,15.72,NA,"q1_q17_dr25_koi","Done","00110011001100110000000000000000","CANDIDATE","CANDIDATE",2,251,2.977677,12.3103895,0.9914,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.0989,0.6441,"Mandel and Agol (2002 ApJ 580 171)",14.9,NA,NA,132.75658,0.00365,-0.00365,0,NA,NA,NA,NA,NA,2.36,0.13,-0.24,0.034,NA,NA,0.885,0.08,-0.638,1.684,0.112,-0.112,NA,NA,NA,592.2,46.4,-46.4,2.59488443,1.062e-05,-1.062e-05,0.02711,0.00617,-0.005589,6.2,3,-3,81.79,NA,NA,1014,NA,NA,4748,172,-153,4.526,0.071,-0.038,0.3,0.15,-0.3,0.797,0.043,-0.08,0.776,0.056,-0.051,NA,NA,NA,"q1_q17_dr25_stellar",0.6,20.097999,1.5e-05,44.15941,0.00019,1.75,0.57,-0.86,0.7,7e-05,0.00031,-0.00019,0.00038,-0.66,0.62,2.9,1.2,3,1.2,-0.58,0.94,1.3,1,1.4,1,"CENT_FEW_DIFFS",2017-08-31,1,"q1_q17_dr25_tce","008/008266/008266276/dv/kplr008266276-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.757,0.00365,-0.00365,"008/008266/008266276/dv/kplr008266276-20160209194854_dvr.pdf",0,0,0,0,249.92,70.17,-72.49,0.66967,5.24833,-0.53282,"LS+MCMC",0.809
8266276,"K01731.02",NA,301.4693,0,"20h05m52.63s",44.159649,0,"+44d09m34.7s",16.696,NA,15.672,NA,15.302,NA,15.126,NA,14.024,0.027,13.488,0.032,13.362,0.037,15.72,NA,"q1_q17_dr25_koi","Done","00110011001100110000000000000000","FALSE POSITIVE","FALSE POSITIVE",2,722,8.305679,9.6464815,0.8841,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.0989,0.6441,"Mandel and Agol (2002 ApJ 580 171)",13.9,NA,NA,131.98187,0.00658,-0.00658,0,NA,NA,NA,NA,NA,1.26,0.06,-0.13,0.016,NA,NA,0.071,0.389,-0.071,2.104,0.203,-0.203,NA,NA,NA,268.9,23.7,-23.7,0.837898153,5.356e-06,-5.356e-06,0.014435,0.000902,-0.000916,3.136,0.399,-0.399,88.7,NA,NA,1478,NA,NA,4748,172,-153,4.526,0.071,-0.038,0.3,0.15,-0.3,0.797,0.043,-0.08,0.776,0.056,-0.051,NA,NA,NA,"q1_q17_dr25_stellar",0,20.097851,1.7e-05,44.16064,0.00023,-4,0.66,3.57,0.82,0.00143,0.00016,-0.00116,2e-04,-3.54,0.19,9.73,0.24,10.35,0.23,-3.45,0.093,6.508,0.098,7.366,0.097,"CENT_RESOLVED_OFFSET",2017-08-31,2,"q1_q17_dr25_tce","008/008266/008266276/dv/kplr008266276-002-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454964.982,0.00658,-0.00658,"008/008266/008266276/dv/kplr008266276-20160209194854_dvr.pdf",0,0,1,0,1128.57,316.83,-327.36,0.83081,0.10575,-0.46731,"LS+MCMC",0.022
3966262,"K01811.01",NA,294.57605,0,"19h38m18.25s",39.03928,0,"+39d02m21.4s",15.5,NA,14.868,NA,14.663,NA,14.53,NA,13.68,0.026,13.231,0.033,13.157,0.038,14.914,NA,"q1_q17_dr25_koi","Done","11111011101110111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,222,14.831346,81.7864,0.9896,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2521,0.421,"Mandel and Agol (2002 ApJ 580 171)",6.8,NA,NA,135.3459,0.0118,-0.0118,0,NA,NA,NA,NA,NA,21.49,4.79,-1.91,0.0338,NA,NA,1.222,48.47,-0.684,2.954,0.596,-0.596,NA,NA,NA,830,154,-154,2.46353343,3.406e-05,-3.406e-05,0.253317,48.62355,-0.686797,2.17,1.1,-1.1,55.7,NA,NA,1171,NA,NA,5541,167,-167,4.587,0.036,-0.144,-0.28,0.3,-0.3,0.777,0.173,-0.069,0.852,0.091,-0.091,NA,NA,NA,"q1_q17_dr25_stellar",0,19.6373421,4e-06,39.032194,3.9e-05,-44.51,0.17,-25.51,0.14,0.08385,0.00091,0.0476,0.0011,-7.942,0.068,-4.162,0.07,8.966,0.07,-7.923,0.068,-4.261,0.068,8.996,0.069,"MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET",2017-08-31,1,"q1_q17_dr25_tce","003/003966/003966262/dv/kplr003966262-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454968.346,0.0118,-0.0118,"003/003966/003966262/dv/kplr003966262-20160209194854_dvr.pdf",0,1,1,0,445.83,304.68,-118.31,0.03175,515.05591,-0.37202,"LS+MCMC",0
6279974,"K01812.01",NA,290.12653,0,"19h20m30.37s",41.601082,0,"+41d36m03.9s",14.115,NA,13.696,NA,13.582,NA,13.545,NA,12.67,0.028,12.388,0.031,12.325,0.03,13.742,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,1651,16.2906,263.38788,0.9971,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.26,0.4133,"Mandel and Agol (2002 ApJ 580 171)",329.7,NA,NA,132.100916,0.000122,-0.000122,0,NA,NA,NA,NA,NA,63.55,8.11,-16.21,0.0183,NA,NA,1.245,0.23,-0.169,1.42246,0.00696,-0.00696,NA,NA,NA,1384.3,5.2,-5.2,0.805259257,1.2e-07,-1.2e-07,0.287836,0.224556,-0.158498,1.905,0.581,-0.581,49.2,NA,NA,2723,NA,NA,5872,78,-78,3.926,0.202,-0.067,0.2,0.15,-0.15,2.022,0.258,-0.516,1.256,0.134,-0.148,NA,NA,NA,"q1_q17_dr25_stellar",0,19.34176915,7.5e-07,41.6007661,9.1e-06,0.046,0.03,-1.13,0.033,-0.000111,3.8e-05,-0.000436,4.4e-05,0.056,0.077,0.426,0.075,0.43,0.075,0.096,0.075,0.033,0.068,0.101,0.074,"MOD_ODDEVEN_ALT---CENT_KIC_POS",2017-08-31,1,"q1_q17_dr25_tce","006/006279/006279974/dv/kplr006279974-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.101,0.000122,-0.000122,"006/006279/006279974/dv/kplr006279974-20160209194854_dvr.pdf",0,1,0,0,12990.09,4421.69,-6159.32,0.20168,0.06153,-0.02314,"LS+MCMC",0
9455325,"K01813.01","Kepler-958 b",287.25668,0,"19h09m01.60s",46.066769,0,"+46d04m00.4s",14.327,NA,13.695,NA,13.525,NA,13.435,NA,12.495,0.021,12.115,0.025,12.041,0.015,13.766,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","CANDIDATE",1,137,8.370426,55.311665,0.3492,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1959,0.5086,"Mandel and Agol (2002 ApJ 580 171)",54.1,NA,NA,139.43968,0.00118,-0.00118,0,NA,NA,NA,NA,NA,2.54,0.23,-0.15,0.0852,NA,NA,0.916,0.015,-0.668,2.1649,0.0612,-0.0612,NA,NA,NA,585.4,12.7,-12.7,9.76785911,1.383e-05,-1.383e-05,0.027327,0.00035,-0.004763,16.07,7.8,-7.8,86.73,NA,NA,749,NA,NA,5371,107,-107,4.513,0.054,-0.072,0,0.15,-0.15,0.852,0.077,-0.052,0.864,0.049,-0.049,NA,NA,NA,"q1_q17_dr25_stellar",0.003,19.1504421,4.9e-06,46.06666,5.2e-05,-0.15,0.18,-0.4,0.19,6e-05,0.00011,0.00019,0.00011,0.018,0.078,-0.09,0.13,0.09,0.13,-0.01,0.077,-0.16,0.14,0.16,0.14,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","009/009455/009455325/dv/kplr009455325-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454972.44,0.00118,-0.00118,"009/009455/009455325/dv/kplr009455325-20160209194854_dvr.pdf",0,0,0,0,74.48,21.34,-13.89,0.8225,9.12525,-0.14714,"LS+MCMC",1
5621125,"K01814.01","Kepler-959 b",292.17117,0,"19h28m41.08s",40.811378,0,"+40d48m41.0s",12.708,NA,12.481,NA,12.453,NA,12.493,NA,11.757,0.021,11.601,0.021,11.544,0.021,12.538,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","CANDIDATE",1,94,10.021543,63.108162,0.7801,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.3215,0.3232,"Mandel and Agol (2002 ApJ 580 171)",54,NA,NA,132.82179,0.00229,-0.00229,0,NA,NA,NA,NA,NA,17.38,3.36,-6.24,0.1633,NA,NA,0.367,0.076,-0.367,5.762,0.0741,-0.0741,NA,NA,NA,501.4,10.6,-10.6,14.80075082,4.039e-05,-4.039e-05,0.020773,0.000303,-0.000539,18.71,5.8,-5.8,88.88,NA,NA,1912,NA,NA,6327,301,-452,3.092,0.287,-0.123,0.56,0.05,-0.15,7.663,1.482,-2.752,2.646,0.247,-0.534,NA,NA,NA,"q1_q17_dr25_stellar",0,19.4780783,2.4e-06,40.81139,2.1e-05,0.012,0.1,0.035,0.075,0.00013,5e-05,2.9e-05,3.9e-05,0.17,0.12,-0.01,0.19,0.17,0.12,0.25,0.12,0.03,0.21,0.26,0.13,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","005/005621/005621125/dv/kplr005621125-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.822,0.00229,-0.00229,"005/005621/005621125/dv/kplr005621125-20160209194854_dvr.pdf",0,0,0,0,3158.09,2258.59,-2193.8,0.5652,0.17599,-0.06261,"LS+MCMC",1
